"","carat","cut","color","clarity","depth","table","price","x","y","z"
"4231",0.91,"Very Good","H","VS2",59.9,62,4201,6.26,6.33,3.77
"4232",1,"Very Good","I","VS1",61.1,59.9,5009,6.37,6.41,3.9
"4233",0.75,"Ideal","E","SI1",61.4,55,3049,5.8,5.86,3.58
"4234",1.5,"Good","G","I1",57.4,62,3179,7.56,7.39,4.29
"4235",0.3,"Good","I","VVS1",63.8,56,552,4.23,4.26,2.71
"4236",0.43,"Good","D","SI2",63.4,57,669,4.78,4.81,3.04
"4237",0.77,"Very Good","H","VS1",61,60,2840,5.9,5.87,3.59
"4238",0.51,"Ideal","E","SI1",62,55,1343,5.12,5.14,3.18
"4239",2.03,"Fair","F","I1",65.6,56,6753,7.89,7.86,5.16
"4240",2.01,"Good","H","SI1",62.2,58,16737,7.99,8.05,4.99
"4241",0.71,"Premium","D","SI1",61.4,58,2913,5.75,5.79,3.54
"4242",1.03,"Ideal","F","SI2",62.3,56,4268,6.51,6.43,4.03
"4243",1,"Very Good","H","VS2",63.3,62,4652,6.37,6.29,4.01
"4244",1.04,"Premium","J","SI1",60.2,56,4036,6.61,6.54,3.96
"4245",0.7,"Ideal","H","IF",62.2,55,3167,5.68,5.71,3.54
"4246",1.3,"Premium","G","VS2",60.9,60,9216,7.04,6.99,4.27
"4247",0.91,"Premium","H","VS2",59.6,60,3853,6.29,6.25,3.74
"4248",1.01,"Very Good","G","VS2",63.1,59,6108,6.4,6.37,4.03
"4249",0.96,"Premium","I","SI1",61.3,58,2866,6.39,6.3,3.89
"4250",1.6,"Premium","H","VS2",62.1,60,11796,7.51,7.44,4.64
"4251",0.59,"Ideal","E","SI2",61.6,54,1248,5.42,5.45,3.35
"4252",0.36,"Ideal","D","SI1",62,56,851,4.61,4.55,2.84
"4253",0.38,"Ideal","E","VS2",61.9,57,751,4.61,4.66,2.87
"4254",0.34,"Very Good","F","SI1",63,54,566,4.48,4.5,2.83
"4255",1,"Good","H","VS1",61.3,64,5544,6.39,6.33,3.9
"4256",0.4,"Ideal","G","IF",63.1,54,1239,4.69,4.73,2.97
"4257",1.21,"Good","E","I1",64,57,4201,6.73,6.67,4.29
"4258",1.17,"Ideal","G","VS2",61.5,57,6139,6.86,6.8,4.2
"4259",0.24,"Good","F","VS1",58.3,61,373,4.09,4.14,2.4
"4260",1.21,"Ideal","F","VS2",62.9,54,8557,6.82,6.78,4.28
"4261",0.7,"Good","E","SI1",61.6,61,2111,5.64,5.66,3.48
"4262",0.35,"Ideal","D","VS2",62.4,55,829,4.48,4.52,2.81
"4263",0.71,"Ideal","D","VS1",62.5,57,3090,5.71,5.68,3.56
"4264",0.75,"Premium","G","SI2",62.7,58,2268,5.82,5.76,3.63
"4265",0.38,"Premium","F","VVS1",61.6,58,1200,4.63,4.66,2.86
"4266",1.12,"Very Good","D","SI2",61.2,60,5233,6.63,6.67,4.07
"4267",0.35,"Ideal","F","VVS1",60.6,57,994,4.57,4.6,2.78
"4268",0.71,"Very Good","E","VS2",63.3,59,2922,5.62,5.66,3.57
"4269",0.7,"Good","H","VS2",61.4,56,2253,5.73,5.8,3.54
"4270",0.9,"Very Good","F","SI1",62.7,59,4119,6.12,6.16,3.85
"4271",0.51,"Very Good","G","VS2",62.4,62,1438,5.07,5.09,3.17
"4272",0.3,"Ideal","J","VS1",62.2,57,411,4.27,4.28,2.66
"4273",0.76,"Premium","F","SI2",61.8,58,2491,5.88,5.83,3.62
"4274",0.45,"Good","H","VVS1",56.8,64,1240,5.08,4.99,2.86
"4275",0.37,"Premium","D","SI1",61.9,59,874,4.65,4.62,2.87
"4276",1.07,"Ideal","G","VS1",62.1,54,7485,6.56,6.59,4.08
"4277",1.02,"Very Good","E","VS2",62.8,59,5565,6.39,6.44,4.03
"4278",0.76,"Ideal","D","VS2",61.8,55,3401,5.85,5.89,3.63
"4279",1.02,"Very Good","G","SI1",63.2,59,4718,6.41,6.37,4.04
"4280",0.31,"Ideal","E","VVS1",61.3,56,1064,4.39,4.43,2.7
"4281",0.44,"Premium","G","VVS2",61.3,60,1155,4.94,4.88,3.01
"4282",0.41,"Premium","D","VS2",61.8,58,846,4.76,4.79,2.95
"4283",0.3,"Good","I","SI1",64.1,57,506,4.3,4.25,2.74
"4284",0.44,"Premium","I","VVS1",61.5,58,990,4.95,4.87,3.02
"4285",0.31,"Ideal","G","VS2",62.7,57,698,4.34,4.31,2.71
"4286",0.5,"Good","F","VS2",62.8,61,1447,4.94,5,3.12
"4287",0.28,"Very Good","F","VVS2",59.7,59,642,4.26,4.28,2.55
"4288",1.24,"Premium","I","VS2",61.2,58,4858,6.94,6.89,4.23
"4289",0.7,"Fair","F","SI1",66,56,2121,5.59,5.56,3.68
"4290",2.01,"Very Good","J","SI1",59.3,62,12257,8.15,8.2,4.85
"4291",1,"Very Good","H","SI1",61.5,59,5036,6.35,6.4,3.92
"4292",1.01,"Very Good","F","SI1",61.9,57,4619,6.37,6.42,3.96
"4293",0.34,"Ideal","D","VS1",62.6,56,961,4.52,4.49,2.82
"4294",0.65,"Good","G","SI1",59.6,60.3,1828,5.64,5.71,3.38
"4295",0.31,"Ideal","E","SI1",60.1,57,601,4.36,4.39,2.63
"4296",0.71,"Premium","G","SI1",58.9,62,2450,5.92,5.83,3.46
"4297",0.9,"Fair","I","SI2",65.3,57,2536,5.98,5.93,3.89
"4298",1.2,"Ideal","I","VS1",62.8,55,6774,6.79,6.75,4.25
"4299",0.37,"Ideal","J","VS1",62.4,55,624,4.64,4.59,2.88
"4300",1.05,"Very Good","H","VS1",63.4,57,4969,6.48,6.45,4.1
"4301",1,"Premium","G","SI2",61.5,56,3142,6.49,6.44,3.97
"4302",0.32,"Ideal","D","VS2",61.9,57,758,4.37,4.39,2.71
"4303",2.2,"Premium","G","SI2",60.4,60,15897,8.44,8.36,5.08
"4304",1.09,"Fair","H","SI1",64.4,60,5085,6.49,6.42,4.16
"4305",0.73,"Ideal","F","SI2",61.5,55,2255,5.79,5.85,3.58
"4306",0.76,"Ideal","D","VS2",61.8,57,3306,5.85,5.9,3.63
"4307",0.3,"Ideal","E","VS2",61.5,55,844,4.31,4.28,2.64
"4308",1.2,"Very Good","G","SI2",61.7,59,5518,6.81,6.86,4.22
"4309",0.31,"Ideal","D","VS2",61.6,57,734,4.36,4.38,2.69
"4310",0.36,"Ideal","H","IF",62.2,54.1,877,4.57,4.6,2.86
"4311",0.7,"Very Good","H","VS1",62.4,57,2145,5.64,5.7,3.54
"4312",1,"Premium","E","VVS1",60.3,54,10134,6.59,6.47,3.94
"4313",0.5,"Good","F","VVS2",64.5,62.3,1678,4.92,4.93,3.17
"4314",0.4,"Ideal","D","VS2",61.3,56,1050,4.79,4.74,2.92
"4315",0.42,"Ideal","G","VS2",61.6,56,1087,4.83,4.82,2.97
"4316",1.16,"Premium","H","SI1",61.9,59,5091,6.73,6.74,4.17
"4317",0.71,"Very Good","E","VS1",63.2,60,3006,5.63,5.6,3.55
"4318",0.32,"Ideal","E","VVS1",61.6,56,827,4.37,4.43,2.71
"4319",0.38,"Ideal","D","VS1",61,57,955,4.66,4.69,2.85
"4320",0.65,"Good","F","VS1",61.7,60.3,2406,5.53,5.57,3.42
"4321",0.37,"Very Good","D","SI1",62.3,56,681,4.61,4.64,2.88
"4322",1.03,"Ideal","F","SI2",61.8,56,4454,6.49,6.46,4
"4323",2,"Premium","G","SI1",59.3,60,14918,8.19,8.13,4.84
"4324",0.34,"Ideal","G","VVS2",61.9,57,995,4.48,4.44,2.76
"4325",0.41,"Good","E","VS2",58.1,59,772,4.89,4.95,2.86
"4326",0.37,"Premium","F","VS2",61.9,59,957,4.61,4.57,2.84
"4327",1.01,"Very Good","G","SI2",60.8,63,3577,6.4,6.36,3.88
"4328",0.34,"Premium","G","IF",60.5,58,939,4.52,4.47,2.72
"4329",1.01,"Premium","G","VS1",60.9,58,6882,6.47,6.43,3.93
"4330",1.02,"Very Good","F","SI2",60.9,58,4284,6.43,6.55,3.95
"4331",0.41,"Premium","G","VS1",61.9,58,899,4.75,4.78,2.95
"4332",0.9,"Fair","F","SI2",64.6,56,3613,6.01,6.07,3.9
"4333",1.01,"Premium","H","VS2",60.7,61,4921,6.47,6.39,3.9
"4334",0.71,"Fair","F","SI1",57,62,2149,5.84,5.87,3.34
"4335",1.51,"Premium","G","SI1",60.5,59,11230,7.49,7.41,4.51
"4336",1.11,"Very Good","E","SI2",62.8,55,4914,6.6,6.62,4.15
"4337",0.37,"Premium","J","VS2",60.7,60,454,4.65,4.68,2.83
"4338",0.37,"Ideal","F","SI1",62.4,54,791,4.63,4.6,2.88
"4339",1,"Very Good","D","SI1",63.2,59,5320,6.29,6.4,4.01
"4340",1.13,"Ideal","D","VS1",61.2,57,11477,6.7,6.72,4.1
"4341",0.31,"Premium","H","SI1",62.8,58,558,4.32,4.28,2.7
"4342",0.7,"Premium","G","VS2",61.8,60,2479,5.66,5.63,3.49
"4343",0.32,"Ideal","F","VS2",62.5,56,828,4.4,4.37,2.74
"4344",0.56,"Ideal","D","VS2",60.9,56,2066,5.36,5.31,3.25
"4345",1.1,"Premium","I","SI2",62.6,59,4269,6.57,6.53,4.1
"4346",0.8,"Premium","J","SI2",60.2,59,2022,6.07,5.95,3.62
"4347",0.51,"Very Good","G","VVS2",63.3,58,1895,5.07,5.04,3.2
"4348",0.5,"Premium","G","VS1",61.1,60,1629,5.1,5.05,3.1
"4349",0.79,"Premium","E","VS2",62.1,59,3628,5.9,5.86,3.65
"4350",0.3,"Ideal","F","SI1",62.3,55,475,4.29,4.31,2.68
"4351",0.9,"Very Good","D","SI2",60.3,63,3473,6.22,6.12,3.72
"4352",0.31,"Ideal","D","SI1",62.6,57,571,4.3,4.32,2.7
"4353",0.95,"Premium","I","SI2",62.5,58,3237,6.3,6.24,3.92
"4354",1.02,"Premium","D","I1",61.4,60,3769,6.42,6.47,3.96
"4355",0.72,"Ideal","H","VS1",61.8,55,3167,5.78,5.81,3.58
"4356",0.32,"Ideal","E","VS2",61.6,56,637,4.4,4.43,2.72
"4357",0.31,"Very Good","E","SI1",62.7,58,544,4.31,4.33,2.71
"4358",0.31,"Very Good","H","IF",61.3,55,778,4.37,4.4,2.69
"4359",1.01,"Very Good","I","SI1",59.7,60,4186,6.49,6.55,3.89
"4360",0.31,"Premium","G","VVS2",62.9,58,907,4.3,4.28,2.7
"4361",1.21,"Ideal","H","SI1",62.6,53,6025,6.87,6.8,4.28
"4362",1.86,"Very Good","H","SI2",62.3,57,11416,7.82,7.85,4.88
"4363",1.72,"Fair","D","SI2",64.6,58,8264,7.53,7.46,4.84
"4364",0.32,"Very Good","D","SI1",63.3,57,756,4.39,4.36,2.77
"4365",0.61,"Good","H","VS1",60.1,60.3,1706,5.47,5.5,3.29
"4366",1.82,"Premium","G","SI2",61.3,58,12081,7.94,7.83,4.83
"4367",0.31,"Ideal","F","IF",61.4,56,1168,4.37,4.42,2.7
"4368",0.59,"Ideal","G","VS1",61.3,55,2129,5.42,5.44,3.33
"4369",1.61,"Premium","I","VS1",62.2,58,9961,7.46,7.55,4.67
"4370",0.33,"Very Good","D","SI2",60.7,56,492,4.43,4.46,2.7
"4371",2.3,"Ideal","H","SI2",61.6,56,18304,8.48,8.52,5.24
"4372",0.43,"Ideal","G","VVS1",61.4,55,1264,4.91,4.86,3
"4373",1.91,"Premium","I","SI1",60.9,53,13367,8.11,8.07,4.93
"4374",0.24,"Ideal","F","VVS2",61,56,678,4.05,4.08,2.48
"4375",0.52,"Ideal","D","VS2",62.3,54,1919,5.19,5.14,3.22
"4376",0.91,"Good","I","SI1",64.2,59,2700,6.05,5.98,3.86
"4377",0.45,"Good","F","VS1",58.6,62.2,1144,5,5.05,2.95
"4378",0.23,"Very Good","D","VVS2",61.3,59,530,3.91,3.99,2.42
"4379",0.35,"Ideal","I","VS2",59.8,57,630,4.6,4.59,2.75
"4380",1.28,"Good","G","SI1",57.6,62,6175,7.17,7.13,4.12
"4381",0.74,"Very Good","F","VVS2",61.5,55.1,3948,5.82,5.85,3.59
"4382",2.21,"Very Good","J","SI2",60.6,62,12215,8.37,8.45,5.1
"4383",0.72,"Premium","H","VS2",61.1,58,2318,5.78,5.74,3.52
"4384",0.39,"Good","F","VS2",64.3,55,681,4.56,4.64,2.96
"4385",1.01,"Good","F","SI1",63.8,59,4989,6.32,6.29,4.02
"4386",1.39,"Ideal","J","VS2",60.3,57,6252,7.24,7.26,4.37
"4387",0.61,"Premium","F","SI1",60.4,56,1359,5.47,5.43,3.29
"4388",0.37,"Premium","F","SI1",61.5,59,791,4.62,4.59,2.83
"4389",0.78,"Very Good","G","VS2",62.6,58,3113,5.81,5.89,3.66
"4390",0.54,"Premium","F","IF",61.9,60,2391,5.26,5.21,3.24
"4391",1.23,"Good","J","SI2",63.2,57.5,4992,6.74,6.82,4.29
"4392",0.31,"Ideal","G","VS2",61.4,57,544,4.33,4.37,2.67
"4393",1.02,"Good","E","SI2",64.3,58,4478,6.36,6.26,4.06
"4394",1.03,"Fair","D","SI1",65.5,58,4441,6.18,6.13,4.03
"4395",1.09,"Ideal","H","SI1",61.1,57,5125,6.6,6.69,4.1
"4396",0.48,"Good","D","VS1",59.3,58,1743,5.09,5.13,3.03
"4397",1.5,"Very Good","H","VS2",62.8,57,10959,7.25,7.3,4.57
"4398",0.3,"Premium","H","SI1",61.3,58,540,4.33,4.29,2.64
"4399",0.3,"Ideal","H","VVS2",61.3,56,605,4.33,4.35,2.66
"4400",0.53,"Good","G","SI1",63.8,56,1268,5.14,5.18,3.29
"4401",0.3,"Ideal","F","VVS2",61.6,53,694,4.35,4.39,2.69
"4402",1.5,"Very Good","D","SI1",62.7,59,11442,7.21,7.24,4.53
"4403",2.01,"Very Good","H","SI2",62.7,60,14768,7.94,8.03,5.01
"4404",0.72,"Fair","H","SI2",65.9,57,2203,5.6,5.54,3.67
"4405",0.35,"Ideal","E","IF",61.4,56,1254,4.56,4.53,2.79
"4406",0.75,"Ideal","E","VS2",61.7,56,3206,5.84,5.86,3.61
"4407",0.4,"Ideal","F","VVS2",62.4,57,1163,4.73,4.69,2.94
"4408",0.32,"Ideal","G","IF",61.8,55,1020,4.43,4.41,2.73
"4409",0.64,"Very Good","D","SI1",63.7,54,1910,5.47,5.52,3.5
"4410",0.54,"Ideal","F","VVS2",61.2,55,2216,5.25,5.27,3.22
"4411",0.5,"Very Good","J","SI1",63.3,60,963,4.99,4.97,3.15
"4412",0.73,"Premium","J","VS2",62.8,58,1654,5.77,5.71,3.6
"4413",0.26,"Ideal","F","VS2",62.1,57,453,4.06,4.12,2.54
"4414",0.24,"Very Good","F","VVS1",59.2,59,552,4.04,4.07,2.4
"4415",0.58,"Ideal","G","VS1",60.6,56,1899,5.43,5.48,3.3
"4416",0.33,"Ideal","F","VVS1",61.8,57,1021,4.47,4.43,2.75
"4417",0.6,"Ideal","F","VS1",62.9,57,2142,5.35,5.31,3.35
"4418",1.2,"Very Good","J","VS1",63.6,59,5257,6.67,6.72,4.26
"4419",0.38,"Ideal","F","SI1",61,56,874,4.7,4.73,2.87
"4420",1.6,"Ideal","H","VS2",61.2,57,8709,7.57,7.5,4.61
"4421",2.22,"Very Good","I","SI2",63.2,57,16547,8.28,8.23,5.22
"4422",0.37,"Premium","E","SI1",59.3,58,649,4.73,4.75,2.81
"4423",1.21,"Very Good","H","SI1",59.6,60,7203,6.93,6.94,4.13
"4424",1.54,"Ideal","G","VVS1",61.4,56,18294,7.42,7.47,4.57
"4425",0.71,"Premium","F","SI1",60.2,60,2345,5.79,5.71,3.46
"4426",0.37,"Ideal","E","VS2",62.6,56,811,4.56,4.61,2.87
"4427",0.74,"Ideal","F","SI1",60.4,56,2379,5.86,5.83,3.53
"4428",1.03,"Premium","H","SI2",62.3,59,4078,6.42,6.46,4.01
"4429",2.01,"Very Good","D","SI2",61.8,59,17079,8.07,8.15,5.01
"4430",0.41,"Ideal","H","SI1",62.4,53,722,4.78,4.81,2.99
"4431",0.91,"Very Good","F","SI2",62.5,58,4334,6.1,6.16,3.83
"4432",0.31,"Very Good","H","VS2",63.1,58,628,4.34,4.31,2.73
"4433",0.32,"Ideal","D","VS1",60.9,57,1114,4.48,4.45,2.72
"4434",0.36,"Ideal","E","VS1",61.6,57,852,4.54,4.58,2.81
"4435",0.34,"Premium","G","VS2",60.2,58,765,4.56,4.51,2.73
"4436",0.9,"Very Good","G","VS1",61.5,56,4116,6.15,6.2,3.8
"4437",1.5,"Very Good","E","VS2",59.4,62,12474,7.4,7.48,4.42
"4438",1,"Good","D","SI2",57.8,58,4218,6.55,6.61,3.8
"4439",0.61,"Ideal","E","VVS1",62.2,56,3084,5.43,5.47,3.39
"4440",0.51,"Ideal","E","VS2",61.5,57,1781,5.12,5.09,3.14
"4441",0.31,"Ideal","E","VS2",61.7,55,642,4.38,4.41,2.71
"4442",0.3,"Premium","H","VS2",60.9,61,608,4.35,4.32,2.64
"4443",0.35,"Good","F","SI2",63.8,56,460,4.45,4.48,2.85
"4444",1.52,"Ideal","E","SI1",62.2,53,11642,7.38,7.31,4.57
"4445",0.34,"Very Good","G","VS1",63.1,57,880,4.45,4.4,2.79
"4446",0.4,"Good","G","SI2",63.1,59,596,4.65,4.7,2.95
"4447",1.18,"Ideal","I","VS1",62.2,55,6272,6.8,6.77,4.22
"4448",0.7,"Premium","E","VS2",60.8,58,2673,5.7,5.74,3.48
"4449",0.31,"Ideal","F","IF",61.6,56,901,4.35,4.38,2.69
"4450",0.35,"Very Good","H","VS1",62.6,58,614,4.49,4.52,2.82
"4451",0.3,"Premium","F","VS2",60.6,60,605,4.36,4.39,2.65
"4452",0.26,"Premium","H","VVS1",59.8,59,468,4.12,4.17,2.48
"4453",0.31,"Ideal","I","VS2",61.2,55,421,4.36,4.4,2.68
"4454",2.22,"Premium","I","SI1",59.9,59,18432,8.46,8.41,5.05
"4455",1.74,"Ideal","D","SI2",64.5,56,12361,7.56,7.54,4.87
"4456",1.21,"Very Good","H","VS2",60.1,57,6887,6.88,6.97,4.16
"4457",0.39,"Premium","D","VVS2",63,57,1290,4.69,4.65,2.94
"4458",0.32,"Ideal","F","VS1",61,54,716,4.42,4.44,2.7
"4459",1.55,"Premium","I","SI1",62.5,60,8866,7.33,7.35,4.59
"4460",0.9,"Very Good","G","SI1",61.6,59,3597,6.13,6.19,3.8
"4461",0.9,"Good","E","VS1",64.8,54,4353,6.12,6.07,3.95
"4462",1.2,"Very Good","E","SI1",61,58,6809,6.83,6.88,4.18
"4463",1.01,"Fair","D","SI2",64.6,62,4538,6.26,6.21,4.03
"4464",1.03,"Very Good","G","SI1",63.1,58,4903,6.41,6.37,4.03
"4465",0.37,"Premium","G","VVS2",62.2,58,787,4.56,4.6,2.85
"4466",0.53,"Ideal","F","VS1",62,55,1908,5.2,5.15,3.21
"4467",0.7,"Ideal","D","SI1",61.8,56,2872,5.63,5.73,3.51
"4468",1.22,"Premium","I","SI1",62.2,57,5466,6.87,6.79,4.25
"4469",1.08,"Ideal","J","VS2",62.3,56,4093,6.6,6.53,4.09
"4470",0.7,"Ideal","D","SI1",61.6,57,3471,5.69,5.74,3.52
"4471",1,"Premium","F","SI1",62.7,59,5197,6.36,6.4,4
"4472",0.58,"Ideal","D","VS2",60.8,57,2590,5.4,5.42,3.29
"4473",0.5,"Very Good","D","VS2",60.8,56,1758,5.14,5.16,3.13
"4474",0.34,"Premium","F","VS1",60,59,725,4.59,4.55,2.74
"4475",0.32,"Good","H","SI1",63.1,54,449,4.36,4.42,2.77
"4476",0.42,"Ideal","H","IF",61,56,1135,4.79,4.82,2.93
"4477",0.33,"Ideal","D","VS2",61.9,57,781,4.42,4.47,2.75
"4478",0.3,"Ideal","I","VVS2",62.1,56,515,4.29,4.31,2.67
"4479",1.33,"Very Good","F","SI1",63.3,56,8163,6.91,6.95,4.39
"4480",0.3,"Very Good","D","VS2",62,58,710,4.29,4.32,2.67
"4481",0.81,"Very Good","E","SI2",62.9,56,3059,5.87,5.9,3.7
"4482",0.27,"Ideal","E","VVS2",62.5,57,622,4.1,4.13,2.57
"4483",1.03,"Premium","E","VS1",61.5,58,7614,6.55,6.43,3.99
"4484",0.74,"Premium","E","SI2",62.2,57,2002,5.79,5.77,3.59
"4485",1.52,"Premium","J","SI1",60.4,59,5618,7.44,7.39,4.48
"4486",0.51,"Very Good","H","VVS2",62.2,61,1577,5.06,5.1,3.16
"4487",1.39,"Premium","G","SI1",61.3,59,7848,7.15,7.24,4.41
"4488",0.41,"Ideal","E","VS1",62.3,53,863,4.74,4.76,2.96
"4489",1.07,"Ideal","E","VVS2",61.8,54,10453,6.56,6.61,4.07
"4490",0.31,"Good","I","VS1",63.9,56,489,4.28,4.3,2.74
"4491",0.43,"Premium","E","SI2",60.8,58,716,4.86,4.88,2.96
"4492",0.9,"Very Good","F","VS2",64.2,59,4268,6.07,6.11,3.91
"4493",0.3,"Very Good","E","VVS2",62.4,57,759,4.28,4.31,2.68
"4494",0.3,"Very Good","H","VS1",63.2,58,630,4.26,4.22,2.68
"4495",0.9,"Premium","H","VS2",62,57,4082,6.16,6.1,3.8
"4496",0.53,"Ideal","G","VVS1",61.8,56,1956,5.19,5.24,3.22
"4497",0.32,"Premium","F","VS2",62.1,59,645,4.35,4.41,2.72
"4498",0.51,"Premium","D","VS2",61.9,58,1818,5.19,5.12,3.19
"4499",0.5,"Very Good","E","SI2",61.4,58,1154,5.09,5.11,3.13
"4500",0.7,"Fair","G","SI1",61.7,66,2352,5.7,5.58,3.48
"4501",0.3,"Ideal","F","VS2",62.1,53.6,601,4.28,4.31,2.67
"4502",1.14,"Fair","G","VS1",57.5,67,6381,0,0,0
"4503",0.31,"Ideal","F","VS2",62.9,56,802,4.32,4.3,2.71
"4504",0.31,"Ideal","D","SI1",61.5,55,692,4.38,4.4,2.7
"4505",0.9,"Ideal","F","SI2",62.4,57,3881,6.23,6.15,3.86
"4506",0.39,"Ideal","E","VVS2",61.7,56,1056,4.73,4.75,2.92
"4507",0.7,"Very Good","I","VVS2",63.3,55,2415,5.67,5.61,3.57
"4508",0.23,"Very Good","E","VVS2",61.5,59,530,3.95,3.98,2.44
"4509",0.3,"Premium","D","VS2",62.2,58,911,4.3,4.25,2.66
"4510",0.79,"Ideal","G","SI1",62.3,57,2898,5.9,5.85,3.66
"4511",0.7,"Ideal","I","VVS2",61.8,56,2530,5.69,5.75,3.54
"4512",1.03,"Ideal","G","VS1",61.2,57,7391,6.5,6.54,3.99
"4513",1.07,"Premium","F","VS1",60.6,61,6885,6.62,6.56,3.99
"4514",0.37,"Premium","H","VVS2",61.3,58,746,4.6,4.63,2.83
"4515",0.5,"Premium","E","VS2",61.4,58,1629,5.1,5.07,3.12
"4516",2.02,"Very Good","J","VS2",59.3,60,13693,8.28,8.34,4.93
"4517",0.9,"Good","H","SI2",64.3,60,3115,6,6.1,3.89
"4518",0.56,"Ideal","I","VVS1",62,56,1698,5.29,5.26,3.27
"4519",0.5,"Ideal","D","VS2",62.4,55,1653,5.09,5.1,3.18
"4520",1.5,"Fair","G","VS2",66.2,53,10644,7.12,7.08,4.7
"4521",1.01,"Ideal","G","VVS2",60.9,54,7934,6.5,6.53,3.97
"4522",1.51,"Good","I","SI1",63.8,57,6046,7.21,7.18,4.59
"4523",0.42,"Ideal","H","IF",61.7,55,1273,4.84,4.82,2.98
"4524",1.31,"Ideal","G","VVS2",61.3,58,11975,7.03,7.07,4.32
"4525",0.9,"Premium","J","SI1",60.4,59,3141,6.27,6.24,3.78
"4526",0.7,"Very Good","H","VVS1",59.2,60,2893,5.87,5.78,3.45
"4527",0.56,"Ideal","F","VS2",61.6,56,1672,5.28,5.31,3.26
"4528",0.43,"Premium","F","VS1",62.5,58,1056,4.78,4.85,3.01
"4529",0.47,"Ideal","E","VS1",61.2,56,1872,5.01,5.05,3.08
"4530",0.51,"Ideal","F","VVS1",62,57,2812,5.15,5.11,3.18
"4531",0.26,"Ideal","G","SI1",62.2,54,394,4.11,4.12,2.56
"4532",0.59,"Ideal","E","VVS2",60.2,56,2553,5.46,5.51,3.3
"4533",0.4,"Very Good","D","VS2",63.2,57,850,4.66,4.71,2.96
"4534",0.43,"Ideal","E","VS1",61.2,56,981,4.89,4.94,3.01
"4535",1.11,"Ideal","H","SI1",61,56,5315,6.74,6.7,4.1
"4536",0.33,"Ideal","F","VVS1",61.5,56,964,4.46,4.49,2.75
"4537",0.7,"Ideal","D","SI1",62.5,57,2822,5.62,5.59,3.51
"4538",0.48,"Good","G","VS2",60.3,60.7,1130,5.06,5.11,3.06
"4539",0.52,"Premium","G","VS1",62.4,60,1815,5.12,5.11,3.19
"4540",0.7,"Very Good","I","SI1",59.4,62,2058,5.77,5.82,3.44
"4541",0.3,"Very Good","G","VVS1",62.5,56,753,4.25,4.29,2.67
"4542",0.4,"Ideal","F","VVS2",61.7,55,1088,4.74,4.76,2.93
"4543",1.09,"Ideal","G","SI2",61.2,57,4670,6.68,6.63,4.07
"4544",1.07,"Premium","F","SI2",61.7,58,4366,6.55,6.58,4.05
"4545",1.52,"Ideal","D","VS2",61.6,57,12392,7.42,7.35,4.55
"4546",0.5,"Very Good","E","SI2",59.9,57,1097,5.12,5.16,3.08
"4547",0.7,"Ideal","J","SI1",60.1,59,1949,5.79,5.75,3.47
"4548",0.9,"Very Good","E","VS1",63,55,4449,6.08,6.15,3.85
"4549",0.76,"Premium","I","VVS1",58.8,59,2790,6,5.94,3.51
"4550",1.9,"Ideal","H","VS2",61.7,55,12443,7.9,7.81,4.85
"4551",0.55,"Ideal","H","VVS2",61.9,56,1668,5.22,5.25,3.24
"4552",1.01,"Premium","F","SI2",62.9,59,4616,6.32,6.27,3.96
"4553",1.05,"Premium","F","SI2",62.3,56,4363,6.55,6.51,4.07
"4554",0.7,"Very Good","D","SI1",63.5,58,2686,5.61,5.64,3.57
"4555",0.52,"Very Good","G","VS1",62.2,63,1736,5.22,5.13,3.22
"4556",1,"Very Good","I","SI1",63.2,56,4088,6.37,6.31,4.01
"4557",0.23,"Very Good","G","VVS2",62.6,54,431,3.91,3.95,2.46
"4558",0.32,"Good","D","SI1",63.8,55,550,4.35,4.36,2.78
"4559",0.42,"Very Good","G","VVS2",58.5,63,1181,4.9,4.88,2.86
"4560",0.45,"Premium","D","VVS1",61.5,55,1736,5.02,4.97,3.07
"4561",0.51,"Very Good","E","VS2",63.1,57,1662,5.12,5.08,3.22
"4562",1,"Premium","G","VS2",61.9,58,6160,6.45,6.41,3.98
"4563",0.3,"Very Good","G","VVS1",62.9,57,789,4.26,4.3,2.69
"4564",0.72,"Very Good","E","SI2",59.9,57,2573,5.85,5.9,3.52
"4565",0.73,"Ideal","E","SI1",60.9,56,2361,5.84,5.79,3.54
"4566",0.37,"Ideal","E","SI1",61.9,56,649,4.57,4.6,2.84
"4567",0.44,"Ideal","D","VS1",61.3,56,1235,4.87,4.92,3
"4568",0.32,"Ideal","H","VS2",62,55,505,4.38,4.4,2.72
"4569",0.4,"Very Good","D","VVS2",62.6,55,1168,4.7,4.72,2.95
"4570",2.36,"Ideal","I","SI2",60.8,54,11238,8.68,8.57,5.24
"4571",2.24,"Premium","I","SI2",61.9,58,15375,8.29,8.36,5.15
"4572",1.51,"Ideal","D","SI1",60.7,59,12648,7.47,7.42,4.52
"4573",1.16,"Ideal","G","VVS1",61.9,55,9781,6.75,6.78,4.19
"4574",1.75,"Ideal","H","I1",61.5,55,7409,7.78,7.75,4.78
"4575",0.76,"Good","D","VS1",63.7,56,3950,5.81,5.77,3.69
"4576",2.01,"Ideal","I","SI1",62.8,57,10389,8.04,7.98,5.03
"4577",0.46,"Ideal","E","VVS2",62.6,55,1657,4.92,4.95,3.09
"4578",0.72,"Very Good","J","VS1",62.7,58,1988,5.67,5.72,3.57
